can_close_early,close_time,created_time,custom_strike_round_digits,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-06-30T11:45:00Z,2026-06-30T00:00:48.995099Z,2,KXBTC15M-26JUN300745,0,2026-06-30T11:50:00Z,2026-07-07T11:45:00Z,59158.99,59132.41,0.9990,2026-07-07T11:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T11:50:00Z,198906.63,2026-06-30T11:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:45 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T11:45:11.944692Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300745-45,BTC price up in next 15 mins?,2026-06-30T11:45:11.999439Z,0.00,1135095.38,1.0000,0.00,0.0000,0.00,"Target Price: $59,132.41"
True,2026-06-30T11:30:00Z,2026-06-30T00:00:48.61911Z,2,KXBTC15M-26JUN300730,0,2026-06-30T11:35:00Z,2026-07-07T11:30:00Z,59132.41,59303.77,0.0010,2026-07-07T11:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T11:35:00Z,315002.69,2026-06-30T11:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:30 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T11:30:01.94287Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300730-30,BTC price up in next 15 mins?,2026-06-30T11:30:01.995624Z,0.00,646648.84,1.0000,0.00,0.0000,0.00,"Target Price: $59,303.77"
True,2026-06-30T11:15:00Z,2026-06-30T00:00:48.260449Z,2,KXBTC15M-26JUN300715,0,2026-06-30T11:20:00Z,2026-07-07T11:15:00Z,59303.77,59279.23,0.9990,2026-07-07T11:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T11:20:00Z,289809.23,2026-06-30T11:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:15 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T11:15:11.940376Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300715-15,BTC price up in next 15 mins?,2026-06-30T11:15:12.000889Z,0.00,876499.41,1.0000,0.00,0.0000,0.00,"Target Price: $59,279.23"
True,2026-06-30T11:00:00Z,2026-06-30T00:00:47.931941Z,2,KXBTC15M-26JUN300700,0,2026-06-30T11:05:00Z,2026-07-07T11:00:00Z,59279.23,59244.91,0.9990,2026-07-07T11:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T11:05:00Z,201433.95,2026-06-30T10:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 7:00 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T11:00:01.938353Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300700-00,BTC price up in next 15 mins?,2026-06-30T11:00:01.981102Z,0.00,884614.66,1.0000,0.00,0.0000,0.00,"Target Price: $59,244.91"
True,2026-06-30T10:45:00Z,2026-06-30T00:00:47.586703Z,2,KXBTC15M-26JUN300645,0,2026-06-30T10:50:00Z,2026-07-07T10:45:00Z,59244.91,59283.84,0.0010,2026-07-07T10:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T10:50:00Z,315058.86,2026-06-30T10:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:45 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T10:45:11.940696Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300645-45,BTC price up in next 15 mins?,2026-06-30T10:45:11.971102Z,0.00,600292.36,1.0000,0.00,0.0000,0.00,"Target Price: $59,283.84"
True,2026-06-30T10:30:00Z,2026-06-30T00:00:47.232799Z,2,KXBTC15M-26JUN300630,0,2026-06-30T10:35:00Z,2026-07-07T10:30:00Z,59283.84,59273.61,0.9990,2026-07-07T10:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T10:35:00Z,206708.84,2026-06-30T10:15:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:30 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T10:30:01.941469Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300630-30,BTC price up in next 15 mins?,2026-06-30T10:30:01.974006Z,0.00,943892.74,1.0000,0.00,0.0000,0.00,"Target Price: $59,273.61"
True,2026-06-30T10:15:00Z,2026-06-30T00:00:46.876263Z,2,KXBTC15M-26JUN300615,0,2026-06-30T10:20:00Z,2026-07-07T10:15:00Z,59273.61,59288.82,0.0010,2026-07-07T10:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T10:20:00Z,217074.28,2026-06-30T10:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:15 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T10:15:11.938382Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300615-15,BTC price up in next 15 mins?,2026-06-30T10:15:11.993472Z,0.00,949622.08,1.0000,0.00,0.0000,0.00,"Target Price: $59,288.82"
True,2026-06-30T10:00:00Z,2026-06-30T00:00:46.485658Z,2,KXBTC15M-26JUN300600,0,2026-06-30T10:05:00Z,2026-07-07T10:00:00Z,59288.82,59274.94,0.9990,2026-07-07T10:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T10:05:00Z,240276.03,2026-06-30T09:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 6:00 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T10:00:01.94033Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300600-00,BTC price up in next 15 mins?,2026-06-30T10:00:01.974634Z,0.00,743241.02,1.0000,0.00,0.0000,0.00,"Target Price: $59,274.94"
True,2026-06-30T09:45:00Z,2026-06-30T00:00:45.879316Z,2,KXBTC15M-26JUN300545,0,2026-06-30T09:50:00Z,2026-07-07T09:45:00Z,59274.94,59227.84,0.9990,2026-07-07T09:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T09:50:00Z,241010.84,2026-06-30T09:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:45 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T09:45:11.939098Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300545-45,BTC price up in next 15 mins?,2026-06-30T09:45:11.965549Z,0.00,893082.47,1.0000,0.00,0.0000,0.00,"Target Price: $59,227.84"
True,2026-06-30T09:30:00Z,2026-06-30T00:00:45.490705Z,2,KXBTC15M-26JUN300530,0,2026-06-30T09:35:00Z,2026-07-07T09:30:00Z,59227.84,59261.36,0.0010,2026-07-07T09:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T09:35:00Z,228524.86,2026-06-30T09:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:30 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T09:30:11.943452Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300530-30,BTC price up in next 15 mins?,2026-06-30T09:30:11.967824Z,0.00,776186.99,1.0000,0.00,0.0000,0.00,"Target Price: $59,261.36"
True,2026-06-30T09:15:00Z,2026-06-30T00:00:45.14571Z,2,KXBTC15M-26JUN300515,0,2026-06-30T09:20:00Z,2026-07-07T09:15:00Z,59261.36,59235.74,0.9990,2026-07-07T09:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T09:20:00Z,195346.14,2026-06-30T09:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:15 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T09:15:11.940938Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300515-15,BTC price up in next 15 mins?,2026-06-30T09:15:11.965495Z,0.00,852476.69,1.0000,0.00,0.0000,0.00,"Target Price: $59,235.74"
True,2026-06-30T09:00:00Z,2026-06-30T00:00:44.649436Z,2,KXBTC15M-26JUN300500,0,2026-06-30T09:05:00Z,2026-07-07T09:00:00Z,59235.74,59192.43,0.9990,2026-07-07T09:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T09:05:00Z,190868.21,2026-06-30T08:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 5:00 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T09:00:01.942249Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300500-00,BTC price up in next 15 mins?,2026-06-30T09:00:01.997285Z,0.00,963233.70,1.0000,0.00,0.0000,0.00,"Target Price: $59,192.43"
True,2026-06-30T08:45:00Z,2026-06-30T00:00:44.284491Z,2,KXBTC15M-26JUN300445,0,2026-06-30T08:50:00Z,2026-07-07T08:45:00Z,59192.43,59316.89,0.0010,2026-07-07T08:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T08:50:00Z,329261.63,2026-06-30T08:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:45 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T08:45:11.939431Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300445-45,BTC price up in next 15 mins?,2026-06-30T08:45:11.955078Z,0.00,746051.99,1.0000,0.00,0.0000,0.00,"Target Price: $59,316.89"
True,2026-06-30T08:30:00Z,2026-06-30T00:00:43.96627Z,2,KXBTC15M-26JUN300430,0,2026-06-30T08:35:00Z,2026-07-07T08:30:00Z,59316.89,59356.35,0.0010,2026-07-07T08:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T08:35:00Z,280371.05,2026-06-30T08:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:30 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T08:30:01.943474Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300430-30,BTC price up in next 15 mins?,2026-06-30T08:30:02.012418Z,0.00,907303.58,1.0000,0.00,0.0000,0.00,"Target Price: $59,356.35"
True,2026-06-30T08:15:00Z,2026-06-30T00:00:43.636007Z,2,KXBTC15M-26JUN300415,0,2026-06-30T08:20:00Z,2026-07-07T08:15:00Z,59356.35,59437.62,0.0010,2026-07-07T08:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T08:20:00Z,243345.37,2026-06-30T08:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:15 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T08:15:11.947387Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300415-15,BTC price up in next 15 mins?,2026-06-30T08:15:12.007315Z,0.00,1013341.04,1.0000,0.00,0.0000,0.00,"Target Price: $59,437.62"
True,2026-06-30T08:00:00Z,2026-06-30T00:00:43.275499Z,2,KXBTC15M-26JUN300400,0,2026-06-30T08:05:00Z,2026-07-07T08:00:00Z,59437.62,59436.28,0.9990,2026-07-07T08:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T08:05:00Z,223625.77,2026-06-30T07:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 4:00 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T08:00:01.948161Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300400-00,BTC price up in next 15 mins?,2026-06-30T08:00:02.102507Z,0.00,1264385.55,1.0000,0.00,0.0000,0.00,"Target Price: $59,436.28"
True,2026-06-30T07:45:00Z,2026-06-30T00:00:42.944892Z,2,KXBTC15M-26JUN300345,0,2026-06-30T07:50:00Z,2026-07-07T07:45:00Z,59436.28,59386.69,0.9990,2026-07-07T07:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T07:50:00Z,310384.70,2026-06-30T07:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:45 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T07:45:11.944951Z,1.0000,finalized,greater_or_equal,KXBTC15M-26JUN300345-45,BTC price up in next 15 mins?,2026-06-30T07:45:11.990774Z,0.00,1192285.93,1.0000,0.00,0.0000,0.00,"Target Price: $59,386.69"
True,2026-06-30T07:30:00Z,2026-06-30T00:00:42.591519Z,2,KXBTC15M-26JUN300330,0,2026-06-30T07:35:00Z,2026-07-07T07:30:00Z,59386.69,59401.49,0.0010,2026-07-07T07:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T07:35:00Z,248269.02,2026-06-30T07:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:30 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T07:30:11.950886Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300330-30,BTC price up in next 15 mins?,2026-06-30T07:30:12.038823Z,0.00,1472859.40,1.0000,0.00,0.0000,0.00,"Target Price: $59,401.49"
True,2026-06-30T07:15:00Z,2026-06-30T00:00:42.2162Z,2,KXBTC15M-26JUN300315,0,2026-06-30T07:20:00Z,2026-07-07T07:15:00Z,59401.49,59499.26,0.0010,2026-07-07T07:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-06-30T07:20:00Z,398853.96,2026-06-30T07:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{""end"": ""0.1000"", ""start"": ""0.0000"", ""step"": ""0.0010""}, {""end"": ""0.9000"", ""start"": ""0.1000"", ""step"": ""0.0100""}, {""end"": ""1.0000"", ""start"": ""0.9000"", ""step"": ""0.0010""}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:15 AM EDT on Jun 30, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 3:00 AM EDT on June 30, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-06-30T07:15:11.949979Z,0.0000,finalized,greater_or_equal,KXBTC15M-26JUN300315-15,BTC price up in next 15 mins?,2026-06-30T07:15:11.974776Z,0.00,1127931.48,1.0000,0.00,0.0000,0.00,"Target Price: $59,499.26"
